iteration,day,south,north,west,east,weight_light,weight_medium,weight_heavy,angle,length,strength,distance
51562,4,0,0,0,1,0,1,0,15,40,7,65.0493548764356
51563,5,0,0,0,1,0,1,0,15,40,7,66.3835039629912
51564,6,0,0,0,1,0,1,0,15,40,7,61.9116913994662
51565,1,0,0,0,1,0,1,0,15,40,8.5,107.669566166819
51566,2,0,0,0,1,0,1,0,15,40,8.5,111.011508332154
51567,3,0,0,0,1,0,1,0,15,40,8.5,111.345633781155
51568,4,0,0,0,1,0,1,0,15,40,8.5,13.349410910573
51569,5,0,0,0,1,0,1,0,15,40,8.5,109.933344843381
51570,6,0,0,0,1,0,1,0,15,40,8.5,103.185036740932
51571,1,0,0,0,1,0,1,0,15,40,10,158.550218155952
51572,2,0,0,0,1,0,1,0,15,40,10,182.138580147072
51573,3,0,0,0,1,0,1,0,15,40,10,175.084787802092
51574,4,0,0,0,1,0,1,0,15,40,10,175.841316199269
51575,5,0,0,0,1,0,1,0,15,40,10,176.430490207086
51576,6,0,0,0,1,0,1,0,15,40,10,181.649732605602
51577,1,0,0,0,1,0,1,0,15,42,1,14.6158433352893
51578,2,0,0,0,1,0,1,0,15,42,1,14.1679911003475
51579,3,0,0,0,1,0,1,0,15,42,1,13.8580581598605
51580,4,0,0,0,1,0,1,0,15,42,1,15.5786831113941
51581,5,0,0,0,1,0,1,0,15,42,1,15.2384554331401
51582,6,0,0,0,1,0,1,0,15,42,1,14.803113495835
51583,1,0,0,0,1,0,1,0,15,42,2.5,19.7838390897509
51584,2,0,0,0,1,0,1,0,15,42,2.5,17.3532640129228
51585,3,0,0,0,1,0,1,0,15,42,2.5,15.5362563931597
51586,4,0,0,0,1,0,1,0,15,42,2.5,15.6239299933511
51587,5,0,0,0,1,0,1,0,15,42,2.5,16.0985768870609
51588,6,0,0,0,1,0,1,0,15,42,2.5,19.2263999536151
51589,1,0,0,0,1,0,1,0,15,42,4,26.850866057751
51590,2,0,0,0,1,0,1,0,15,42,4,28.4282278392672
51591,3,0,0,0,1,0,1,0,15,42,4,27.0194342760775
51592,4,0,0,0,1,0,1,0,15,42,4,26.4505325057664
51593,5,0,0,0,1,0,1,0,15,42,4,27.7401881416546
51594,6,0,0,0,1,0,1,0,15,42,4,26.6004093685363
51595,1,0,0,0,1,0,1,0,15,42,5.5,42.1909555453468
51596,2,0,0,0,1,0,1,0,15,42,5.5,47.0558984269291
51597,3,0,0,0,1,0,1,0,15,42,5.5,40.8941449206029
51598,4,0,0,0,1,0,1,0,15,42,5.5,45.7345388230004
51599,5,0,0,0,1,0,1,0,15,42,5.5,45.0939473145454
51600,6,0,0,0,1,0,1,0,15,42,5.5,44.2256878345893
51601,1,0,0,0,1,0,1,0,15,42,7,72.0575474428662
51602,2,0,0,0,1,0,1,0,15,42,7,75.4932758860726
51603,3,0,0,0,1,0,1,0,15,42,7,73.4666758909118
51604,4,0,0,0,1,0,1,0,15,42,7,71.8938965725068
51605,5,0,0,0,1,0,1,0,15,42,7,69.645043688435
51606,6,0,0,0,1,0,1,0,15,42,7,18.5760262836738
51607,1,0,0,0,1,0,1,0,15,42,8.5,118.413234364051
51608,2,0,0,0,1,0,1,0,15,42,8.5,120.19342690353
51609,3,0,0,0,1,0,1,0,15,42,8.5,108.763547482318
51610,4,0,0,0,1,0,1,0,15,42,8.5,121.999349496033
51611,5,0,0,0,1,0,1,0,15,42,8.5,122.383450476167
51612,6,0,0,0,1,0,1,0,15,42,8.5,115.17873421676
51613,1,0,0,0,1,0,1,0,15,42,10,23.5820255306279
51614,2,0,0,0,1,0,1,0,15,42,10,184.401221174573
51615,3,0,0,0,1,0,1,0,15,42,10,187.282298550975
51616,4,0,0,0,1,0,1,0,15,42,10,174.773068143686
51617,5,0,0,0,1,0,1,0,15,42,10,181.300455645841
51618,6,0,0,0,1,0,1,0,15,42,10,177.806430701854
51619,1,0,0,0,1,0,1,0,15,44,1,15.6860234153512
51620,2,0,0,0,1,0,1,0,15,44,1,16.1216968518426
51621,3,0,0,0,1,0,1,0,15,44,1,12.9218906183478
51622,4,0,0,0,1,0,1,0,15,44,1,15.9461274661363
51623,5,0,0,0,1,0,1,0,15,44,1,15.3616048049917
51624,6,0,0,0,1,0,1,0,15,44,1,15.2369346214795
51625,1,0,0,0,1,0,1,0,15,44,2.5,19.2634494046291
51626,2,0,0,0,1,0,1,0,15,44,2.5,18.4402866826096
51627,3,0,0,0,1,0,1,0,15,44,2.5,16.7840182446324
51628,4,0,0,0,1,0,1,0,15,44,2.5,17.1362270283637
51629,5,0,0,0,1,0,1,0,15,44,2.5,19.7383254153777
51630,6,0,0,0,1,0,1,0,15,44,2.5,18.7001901885803
51631,1,0,0,0,1,0,1,0,15,44,4,28.7066125747449
51632,2,0,0,0,1,0,1,0,15,44,4,27.907961649908
51633,3,0,0,0,1,0,1,0,15,44,4,27.9135989798713
51634,4,0,0,0,1,0,1,0,15,44,4,31.45135648104
51635,5,0,0,0,1,0,1,0,15,44,4,29.5180749284799
51636,6,0,0,0,1,0,1,0,15,44,4,30.2909745362895
51637,1,0,0,0,1,0,1,0,15,44,5.5,44.9605670173348
51638,2,0,0,0,1,0,1,0,15,44,5.5,46.1877037636111
51639,3,0,0,0,1,0,1,0,15,44,5.5,46.697913684888
51640,4,0,0,0,1,0,1,0,15,44,5.5,43.2089964019915
51641,5,0,0,0,1,0,1,0,15,44,5.5,47.8027468356649
51642,6,0,0,0,1,0,1,0,15,44,5.5,50.2142910117357
51643,1,0,0,0,1,0,1,0,15,44,7,76.8754450910684
51644,2,0,0,0,1,0,1,0,15,44,7,83.0375468080914
51645,3,0,0,0,1,0,1,0,15,44,7,73.0121626324286
51646,4,0,0,0,1,0,1,0,15,44,7,81.4583282487816
51647,5,0,0,0,1,0,1,0,15,44,7,80.1069436466841
51648,6,0,0,0,1,0,1,0,15,44,7,76.9587253197463
51649,1,0,0,0,1,0,1,0,15,44,8.5,128.426424892331
51650,2,0,0,0,1,0,1,0,15,44,8.5,132.555593208751
51651,3,0,0,0,1,0,1,0,15,44,8.5,123.195408393171
51652,4,0,0,0,1,0,1,0,15,44,8.5,125.601159052733
51653,5,0,0,0,1,0,1,0,15,44,8.5,121.808943302077
51654,6,0,0,0,1,0,1,0,15,44,8.5,126.320146499669
51655,1,0,0,0,1,0,1,0,15,44,10,190.472765043662
51656,2,0,0,0,1,0,1,0,15,44,10,208.458377945841
51657,3,0,0,0,1,0,1,0,15,44,10,199.483907103701
51658,4,0,0,0,1,0,1,0,15,44,10,202.700252480708
51659,5,0,0,0,1,0,1,0,15,44,10,199.807183327099
51660,6,0,0,0,1,0,1,0,15,44,10,202.494469442093
51661,1,0,0,0,1,0,1,0,15,46,1,13.1592352647711
51662,2,0,0,0,1,0,1,0,15,46,1,14.7002759228213
51663,3,0,0,0,1,0,1,0,15,46,1,13.3407106707032
51664,4,0,0,0,1,0,1,0,15,46,1,14.2959446246039
51665,5,0,0,0,1,0,1,0,15,46,1,15.990858709336
51666,6,0,0,0,1,0,1,0,15,46,1,14.2595271327325
51667,1,0,0,0,1,0,1,0,15,46,2.5,18.5382513102293
51668,2,0,0,0,1,0,1,0,15,46,2.5,18.2991301922589
51669,3,0,0,0,1,0,1,0,15,46,2.5,2.56467195460573
51670,4,0,0,0,1,0,1,0,15,46,2.5,17.6698359922423
51671,5,0,0,0,1,0,1,0,15,46,2.5,20.220794991053
51672,6,0,0,0,1,0,1,0,15,46,2.5,20.0374127941298
51673,1,0,0,0,1,0,1,0,15,46,4,31.4607395903253
51674,2,0,0,0,1,0,1,0,15,46,4,29.2818979813526
51675,3,0,0,0,1,0,1,0,15,46,4,31.3942635443933
51676,4,0,0,0,1,0,1,0,15,46,4,30.9627303453447
51677,5,0,0,0,1,0,1,0,15,46,4,31.4504565036976
51678,6,0,0,0,1,0,1,0,15,46,4,31.6665095589294
51679,1,0,0,0,1,0,1,0,15,46,5.5,52.2451724403997
51680,2,0,0,0,1,0,1,0,15,46,5.5,51.9964468943241
51681,3,0,0,0,1,0,1,0,15,46,5.5,50.0678166196875
51682,4,0,0,0,1,0,1,0,15,46,5.5,50.6981028000527
51683,5,0,0,0,1,0,1,0,15,46,5.5,50.4321213141556
51684,6,0,0,0,1,0,1,0,15,46,5.5,52.5436441651287
51685,1,0,0,0,1,0,1,0,15,46,7,84.0488155426958
51686,2,0,0,0,1,0,1,0,15,46,7,87.4861396634537
51687,3,0,0,0,1,0,1,0,15,46,7,89.2541633790518
51688,4,0,0,0,1,0,1,0,15,46,7,85.1521867128893
51689,5,0,0,0,1,0,1,0,15,46,7,82.6081357453151
51690,6,0,0,0,1,0,1,0,15,46,7,80.5230420191196
51691,1,0,0,0,1,0,1,0,15,46,8.5,134.957854240565
51692,2,0,0,0,1,0,1,0,15,46,8.5,129.262802542692
51693,3,0,0,0,1,0,1,0,15,46,8.5,136.466673256174
51694,4,0,0,0,1,0,1,0,15,46,8.5,128.984067047021
51695,5,0,0,0,1,0,1,0,15,46,8.5,140.769899617402
51696,6,0,0,0,1,0,1,0,15,46,8.5,139.406749039203
51697,1,0,0,0,1,0,1,0,15,46,10,217.663040135292
51698,2,0,0,0,1,0,1,0,15,46,10,207.797660553223
51699,3,0,0,0,1,0,1,0,15,46,10,206.197673924784
51700,4,0,0,0,1,0,1,0,15,46,10,213.715470539816
51701,5,0,0,0,1,0,1,0,15,46,10,218.881670580644
51702,6,0,0,0,1,0,1,0,15,46,10,203.435058493536
51703,1,0,0,0,1,0,1,0,15,48,1,16.6489019534688
51704,2,0,0,0,1,0,1,0,15,48,1,14.5225659335734
51705,3,0,0,0,1,0,1,0,15,48,1,16.3531194228877
51706,4,0,0,0,1,0,1,0,15,48,1,16.3980566362378
51707,5,0,0,0,1,0,1,0,15,48,1,17.006530258
51708,6,0,0,0,1,0,1,0,15,48,1,16.7525722246728
51709,1,0,0,0,1,0,1,0,15,48,2.5,20.2998016515899
51710,2,0,0,0,1,0,1,0,15,48,2.5,19.1681866104217
51711,3,0,0,0,1,0,1,0,15,48,2.5,19.9271416529912
51712,4,0,0,0,1,0,1,0,15,48,2.5,20.5534404557026
51713,5,0,0,0,1,0,1,0,15,48,2.5,18.965632623347
51714,6,0,0,0,1,0,1,0,15,48,2.5,20.6799425651044
51715,1,0,0,0,1,0,1,0,15,48,4,33.8652504851951
51716,2,0,0,0,1,0,1,0,15,48,4,32.860353781214
51717,3,0,0,0,1,0,1,0,15,48,4,32.8949006899964
51718,4,0,0,0,1,0,1,0,15,48,4,31.1361240624458
51719,5,0,0,0,1,0,1,0,15,48,4,33.8192613326329
51720,6,0,0,0,1,0,1,0,15,48,4,33.5117669072448
51721,1,0,0,0,1,0,1,0,15,48,5.5,51.9610137885001
51722,2,0,0,0,1,0,1,0,15,48,5.5,55.333889976898
51723,3,0,0,0,1,0,1,0,15,48,5.5,52.4744676920917
51724,4,0,0,0,1,0,1,0,15,48,5.5,54.2589541337624
51725,5,0,0,0,1,0,1,0,15,48,5.5,55.4094554867351
51726,6,0,0,0,1,0,1,0,15,48,5.5,56.2434127190166
51727,1,0,0,0,1,0,1,0,15,48,7,95.290722822462
51728,2,0,0,0,1,0,1,0,15,48,7,89.6180518148375
51729,3,0,0,0,1,0,1,0,15,48,7,19.4912868680003
51730,4,0,0,0,1,0,1,0,15,48,7,92.9190297658169
51731,5,0,0,0,1,0,1,0,15,48,7,88.5805261854408
51732,6,0,0,0,1,0,1,0,15,48,7,89.4015339711868
51733,1,0,0,0,1,0,1,0,15,48,8.5,145.914199351399
51734,2,0,0,0,1,0,1,0,15,48,8.5,152.061584584952
51735,3,0,0,0,1,0,1,0,15,48,8.5,140.615658516046
51736,4,0,0,0,1,0,1,0,15,48,8.5,132.131220995587
51737,5,0,0,0,1,0,1,0,15,48,8.5,151.189764824468
51738,6,0,0,0,1,0,1,0,15,48,8.5,147.421306665433
51739,1,0,0,0,1,0,1,0,15,48,10,220.500482742752
51740,2,0,0,0,1,0,1,0,15,48,10,27.4635049282752
51741,3,0,0,0,1,0,1,0,15,48,10,208.647663215743
51742,4,0,0,0,1,0,1,0,15,48,10,230.293297804731
51743,5,0,0,0,1,0,1,0,15,48,10,1.70083344914019
51744,6,0,0,0,1,0,1,0,15,48,10,217.914016125977
51745,1,0,0,0,1,0,1,0,20,34,1,18.1934889326598
51746,2,0,0,0,1,0,1,0,20,34,1,18.515001707018
51747,3,0,0,0,1,0,1,0,20,34,1,19.9771789087108
51748,4,0,0,0,1,0,1,0,20,34,1,19.8015012021147
51749,5,0,0,0,1,0,1,0,20,34,1,18.5675386591998
51750,6,0,0,0,1,0,1,0,20,34,1,19.0440191349509
51751,1,0,0,0,1,0,1,0,20,34,2.5,18.7205623400434
51752,2,0,0,0,1,0,1,0,20,34,2.5,21.2889573288707
51753,3,0,0,0,1,0,1,0,20,34,2.5,21.709537745675
51754,4,0,0,0,1,0,1,0,20,34,2.5,20.8563347430812
51755,5,0,0,0,1,0,1,0,20,34,2.5,20.9673670413812
51756,6,0,0,0,1,0,1,0,20,34,2.5,21.2793464882505
51757,1,0,0,0,1,0,1,0,20,34,4,4.92737352382392
51758,2,0,0,0,1,0,1,0,20,34,4,27.26329074609
51759,3,0,0,0,1,0,1,0,20,34,4,25.0928551433928
51760,4,0,0,0,1,0,1,0,20,34,4,25.6007262982318
51761,5,0,0,0,1,0,1,0,20,34,4,27.8134878371622
51762,6,0,0,0,1,0,1,0,20,34,4,24.1323705524789
51763,1,0,0,0,1,0,1,0,20,34,5.5,38.0642729867036
51764,2,0,0,0,1,0,1,0,20,34,5.5,41.7562731276608
51765,3,0,0,0,1,0,1,0,20,34,5.5,36.7095665217656
51766,4,0,0,0,1,0,1,0,20,34,5.5,34.3998263670281
51767,5,0,0,0,1,0,1,0,20,34,5.5,40.0010416831512
51768,6,0,0,0,1,0,1,0,20,34,5.5,38.4090599557381
51769,1,0,0,0,1,0,1,0,20,34,7,57.0595630495799
51770,2,0,0,0,1,0,1,0,20,34,7,59.0432567105393
51771,3,0,0,0,1,0,1,0,20,34,7,59.6898805683214
51772,4,0,0,0,1,0,1,0,20,34,7,58.3656460998156
51773,5,0,0,0,1,0,1,0,20,34,7,58.1348962342957
51774,6,0,0,0,1,0,1,0,20,34,7,60.1294503520966
51775,1,0,0,0,1,0,1,0,20,34,8.5,91.5741559327071
51776,2,0,0,0,1,0,1,0,20,34,8.5,91.0234433760464
51777,3,0,0,0,1,0,1,0,20,34,8.5,84.1637688798105
51778,4,0,0,0,1,0,1,0,20,34,8.5,87.6124728692303
51779,5,0,0,0,1,0,1,0,20,34,8.5,82.8450870467892
51780,6,0,0,0,1,0,1,0,20,34,8.5,92.9710115519342
51781,1,0,0,0,1,0,1,0,20,34,10,131.12784080904
51782,2,0,0,0,1,0,1,0,20,34,10,134.645359231845
51783,3,0,0,0,1,0,1,0,20,34,10,132.147790498126
51784,4,0,0,0,1,0,1,0,20,34,10,144.599062097689
51785,5,0,0,0,1,0,1,0,20,34,10,151.9981019385
51786,6,0,0,0,1,0,1,0,20,34,10,131.493567722687
51787,1,0,0,0,1,0,1,0,20,36,1,19.8119280934777
51788,2,0,0,0,1,0,1,0,20,36,1,16.6731688774928
51789,3,0,0,0,1,0,1,0,20,36,1,19.7060591812563
51790,4,0,0,0,1,0,1,0,20,36,1,18.926699974224
51791,5,0,0,0,1,0,1,0,20,36,1,19.3977738382533
51792,6,0,0,0,1,0,1,0,20,36,1,19.7801349739758
51793,1,0,0,0,1,0,1,0,20,36,2.5,22.326803170688
51794,2,0,0,0,1,0,1,0,20,36,2.5,23.0279065288527
51795,3,0,0,0,1,0,1,0,20,36,2.5,20.055122780331
51796,4,0,0,0,1,0,1,0,20,36,2.5,21.0095902279309
51797,5,0,0,0,1,0,1,0,20,36,2.5,22.9895729668343
51798,6,0,0,0,1,0,1,0,20,36,2.5,21.1749257569613
51799,1,0,0,0,1,0,1,0,20,36,4,28.9888876169816
51800,2,0,0,0,1,0,1,0,20,36,4,25.5328179377343
51801,3,0,0,0,1,0,1,0,20,36,4,6.20862353685256
51802,4,0,0,0,1,0,1,0,20,36,4,25.4446178217389
51803,5,0,0,0,1,0,1,0,20,36,4,28.8556910445458
51804,6,0,0,0,1,0,1,0,20,36,4,28.4023889949456
51805,1,0,0,0,1,0,1,0,20,36,5.5,39.2288892717243
51806,2,0,0,0,1,0,1,0,20,36,5.5,38.9243185162233
51807,3,0,0,0,1,0,1,0,20,36,5.5,35.3877309521143
51808,4,0,0,0,1,0,1,0,20,36,5.5,39.6757038334654
51809,5,0,0,0,1,0,1,0,20,36,5.5,39.2752520070051
51810,6,0,0,0,1,0,1,0,20,36,5.5,39.2868750165642
51811,1,0,0,0,1,0,1,0,20,36,7,59.806679060528
51812,2,0,0,0,1,0,1,0,20,36,7,64.1641443652834
51813,3,0,0,0,1,0,1,0,20,36,7,65.5554550507776
51814,4,0,0,0,1,0,1,0,20,36,7,63.7388472757947
51815,5,0,0,0,1,0,1,0,20,36,7,16.4703422594764
51816,6,0,0,0,1,0,1,0,20,36,7,64.2369849203175
51817,1,0,0,0,1,0,1,0,20,36,8.5,95.8037569702408
51818,2,0,0,0,1,0,1,0,20,36,8.5,104.739792660417
51819,3,0,0,0,1,0,1,0,20,36,8.5,100.694118450714
51820,4,0,0,0,1,0,1,0,20,36,8.5,19.7459026781804
51821,5,0,0,0,1,0,1,0,20,36,8.5,97.2855201783804
51822,6,0,0,0,1,0,1,0,20,36,8.5,105.702523415512
51823,1,0,0,0,1,0,1,0,20,36,10,162.238250461716
51824,2,0,0,0,1,0,1,0,20,36,10,160.0109197108
51825,3,0,0,0,1,0,1,0,20,36,10,163.327145897947
51826,4,0,0,0,1,0,1,0,20,36,10,156.649380429716
51827,5,0,0,0,1,0,1,0,20,36,10,154.86736070738
51828,6,0,0,0,1,0,1,0,20,36,10,158.31389125934
51829,1,0,0,0,1,0,1,0,20,38,1,20.1242345905174
51830,2,0,0,0,1,0,1,0,20,38,1,19.1810014193299
51831,3,0,0,0,1,0,1,0,20,38,1,19.4810450579469
51832,4,0,0,0,1,0,1,0,20,38,1,19.3023053064353
51833,5,0,0,0,1,0,1,0,20,38,1,18.1079856724899
51834,6,0,0,0,1,0,1,0,20,38,1,20.1723295534915
51835,1,0,0,0,1,0,1,0,20,38,2.5,21.7794706577017
51836,2,0,0,0,1,0,1,0,20,38,2.5,22.0641804193817
51837,3,0,0,0,1,0,1,0,20,38,2.5,20.984873929648
51838,4,0,0,0,1,0,1,0,20,38,2.5,21.85369508967
51839,5,0,0,0,1,0,1,0,20,38,2.5,21.8914151572155
51840,6,0,0,0,1,0,1,0,20,38,2.5,22.1362416096805
51841,1,0,0,0,1,0,1,0,20,38,4,28.0014311144081
51842,2,0,0,0,1,0,1,0,20,38,4,30.7282604061018
51843,3,0,0,0,1,0,1,0,20,38,4,27.5373228402989
51844,4,0,0,0,1,0,1,0,20,38,4,29.8162425541776
51845,5,0,0,0,1,0,1,0,20,38,4,30.2724618781461
51846,6,0,0,0,1,0,1,0,20,38,4,28.6364987953059
51847,1,0,0,0,1,0,1,0,20,38,5.5,40.9888268033588
51848,2,0,0,0,1,0,1,0,20,38,5.5,45.7963778195152
51849,3,0,0,0,1,0,1,0,20,38,5.5,41.7750359033504
51850,4,0,0,0,1,0,1,0,20,38,5.5,44.3183379639072
51851,5,0,0,0,1,0,1,0,20,38,5.5,45.8343930219021
51852,6,0,0,0,1,0,1,0,20,38,5.5,43.379289804739
51853,1,0,0,0,1,0,1,0,20,38,7,72.7111204294608
51854,2,0,0,0,1,0,1,0,20,38,7,64.4096698442318
51855,3,0,0,0,1,0,1,0,20,38,7,69.0989632044456
51856,4,0,0,0,1,0,1,0,20,38,7,71.3704264002799
51857,5,0,0,0,1,0,1,0,20,38,7,68.4330430943931
51858,6,0,0,0,1,0,1,0,20,38,7,66.0364617388177
51859,1,0,0,0,1,0,1,0,20,38,8.5,98.8956255807225
51860,2,0,0,0,1,0,1,0,20,38,8.5,107.458316991787
51861,3,0,0,0,1,0,1,0,20,38,8.5,109.392369186403
51862,4,0,0,0,1,0,1,0,20,38,8.5,100.570710179456
51863,5,0,0,0,1,0,1,0,20,38,8.5,111.942896575624
51864,6,0,0,0,1,0,1,0,20,38,8.5,103.071588912557
51865,1,0,0,0,1,0,1,0,20,38,10,163.994346936207
51866,2,0,0,0,1,0,1,0,20,38,10,167.731230818819
51867,3,0,0,0,1,0,1,0,20,38,10,157.107900952033
51868,4,0,0,0,1,0,1,0,20,38,10,168.044633419672
51869,5,0,0,0,1,0,1,0,20,38,10,174.93481475183
51870,6,0,0,0,1,0,1,0,20,38,10,159.336108009368
51871,1,0,0,0,1,0,1,0,20,40,1,19.3706099402207
51872,2,0,0,0,1,0,1,0,20,40,1,20.7069368885176
51873,3,0,0,0,1,0,1,0,20,40,1,19.4328108515598
51874,4,0,0,0,1,0,1,0,20,40,1,18.2065267957408
51875,5,0,0,0,1,0,1,0,20,40,1,18.4815149531504
51876,6,0,0,0,1,0,1,0,20,40,1,20.514505896931
51877,1,0,0,0,1,0,1,0,20,40,2.5,22.903273591774
51878,2,0,0,0,1,0,1,0,20,40,2.5,24.0001591022777
51879,3,0,0,0,1,0,1,0,20,40,2.5,23.8407577135823
51880,4,0,0,0,1,0,1,0,20,40,2.5,23.6702378439771
51881,5,0,0,0,1,0,1,0,20,40,2.5,21.8917318237258
51882,6,0,0,0,1,0,1,0,20,40,2.5,23.5205641255412
51883,1,0,0,0,1,0,1,0,20,40,4,31.8661583935511
51884,2,0,0,0,1,0,1,0,20,40,4,30.7317171040452
51885,3,0,0,0,1,0,1,0,20,40,4,31.9266037003922
51886,4,0,0,0,1,0,1,0,20,40,4,29.4357551366159
51887,5,0,0,0,1,0,1,0,20,40,4,30.3909530058536
51888,6,0,0,0,1,0,1,0,20,40,4,31.0936001878808
51889,1,0,0,0,1,0,1,0,20,40,5.5,51.2314665861848
51890,2,0,0,0,1,0,1,0,20,40,5.5,49.3823040408687
51891,3,0,0,0,1,0,1,0,20,40,5.5,48.2484384567023
51892,4,0,0,0,1,0,1,0,20,40,5.5,44.8480700448299
51893,5,0,0,0,1,0,1,0,20,40,5.5,47.5058759440233
51894,6,0,0,0,1,0,1,0,20,40,5.5,47.5544717175784
51895,1,0,0,0,1,0,1,0,20,40,7,80.26733549103
51896,2,0,0,0,1,0,1,0,20,40,7,77.84884880906
51897,3,0,0,0,1,0,1,0,20,40,7,74.0390348973016
51898,4,0,0,0,1,0,1,0,20,40,7,78.5364805696276
51899,5,0,0,0,1,0,1,0,20,40,7,74.5329922303795
51900,6,0,0,0,1,0,1,0,20,40,7,75.8125362922556
51901,1,0,0,0,1,0,1,0,20,40,8.5,0.959995642770082
51902,2,0,0,0,1,0,1,0,20,40,8.5,109.930438166784
51903,3,0,0,0,1,0,1,0,20,40,8.5,121.780260063537
51904,4,0,0,0,1,0,1,0,20,40,8.5,115.879696893118
51905,5,0,0,0,1,0,1,0,20,40,8.5,115.649661584481
51906,6,0,0,0,1,0,1,0,20,40,8.5,112.276996311097
51907,1,0,0,0,1,0,1,0,20,40,10,180.441836830629
51908,2,0,0,0,1,0,1,0,20,40,10,189.834766548476
51909,3,0,0,0,1,0,1,0,20,40,10,187.897595054294
51910,4,0,0,0,1,0,1,0,20,40,10,182.873753193618
51911,5,0,0,0,1,0,1,0,20,40,10,172.422891065933
51912,6,0,0,0,1,0,1,0,20,40,10,190.510450995756
51913,1,0,0,0,1,0,1,0,20,42,1,18.1115247819135
51914,2,0,0,0,1,0,1,0,20,42,1,3.70701764128171
51915,3,0,0,0,1,0,1,0,20,42,1,17.7595529643308
51916,4,0,0,0,1,0,1,0,20,42,1,19.4725097140684
51917,5,0,0,0,1,0,1,0,20,42,1,18.5849464851856
51918,6,0,0,0,1,0,1,0,20,42,1,18.1102598400441
51919,1,0,0,0,1,0,1,0,20,42,2.5,24.7679933984184
51920,2,0,0,0,1,0,1,0,20,42,2.5,23.2291627118927
51921,3,0,0,0,1,0,1,0,20,42,2.5,24.5957049066491
51922,4,0,0,0,1,0,1,0,20,42,2.5,25.0533370217707
51923,5,0,0,0,1,0,1,0,20,42,2.5,24.7102776930958
51924,6,0,0,0,1,0,1,0,20,42,2.5,24.6025541584042
51925,1,0,0,0,1,0,1,0,20,42,4,35.5102322023217
51926,2,0,0,0,1,0,1,0,20,42,4,31.2561898815049
51927,3,0,0,0,1,0,1,0,20,42,4,33.2900909801163
51928,4,0,0,0,1,0,1,0,20,42,4,30.4720449616203
51929,5,0,0,0,1,0,1,0,20,42,4,32.9837092683907
51930,6,0,0,0,1,0,1,0,20,42,4,32.3104576985417
51931,1,0,0,0,1,0,1,0,20,42,5.5,51.5484291184536
51932,2,0,0,0,1,0,1,0,20,42,5.5,52.644760858208
51933,3,0,0,0,1,0,1,0,20,42,5.5,49.3604501020444
51934,4,0,0,0,1,0,1,0,20,42,5.5,46.7015641165774
51935,5,0,0,0,1,0,1,0,20,42,5.5,55.8445832696816
51936,6,0,0,0,1,0,1,0,20,42,5.5,2.15444236178882
51937,1,0,0,0,1,0,1,0,20,42,7,85.2581649140433
51938,2,0,0,0,1,0,1,0,20,42,7,78.8647918076504
51939,3,0,0,0,1,0,1,0,20,42,7,84.6300839631686
51940,4,0,0,0,1,0,1,0,20,42,7,79.9889197807615
51941,5,0,0,0,1,0,1,0,20,42,7,76.3171058490838
51942,6,0,0,0,1,0,1,0,20,42,7,80.9953503136861
51943,1,0,0,0,1,0,1,0,20,42,8.5,130.13956655173
51944,2,0,0,0,1,0,1,0,20,42,8.5,135.286744047171
51945,3,0,0,0,1,0,1,0,20,42,8.5,131.794264399033
51946,4,0,0,0,1,0,1,0,20,42,8.5,130.611657439373
51947,5,0,0,0,1,0,1,0,20,42,8.5,128.067437650868
51948,6,0,0,0,1,0,1,0,20,42,8.5,132.4951968726
51949,1,0,0,0,1,0,1,0,20,42,10,200.237204800885
51950,2,0,0,0,1,0,1,0,20,42,10,187.05773090474
51951,3,0,0,0,1,0,1,0,20,42,10,188.177000957719
51952,4,0,0,0,1,0,1,0,20,42,10,186.270926435512
51953,5,0,0,0,1,0,1,0,20,42,10,207.253214230261
51954,6,0,0,0,1,0,1,0,20,42,10,190.257061565323
51955,1,0,0,0,1,0,1,0,20,44,1,21.8456843872248
51956,2,0,0,0,1,0,1,0,20,44,1,19.9185960623341
51957,3,0,0,0,1,0,1,0,20,44,1,19.1253555910934
51958,4,0,0,0,1,0,1,0,20,44,1,20.8269759747697
51959,5,0,0,0,1,0,1,0,20,44,1,22.0923197209432
51960,6,0,0,0,1,0,1,0,20,44,1,20.0042698176711
51961,1,0,0,0,1,0,1,0,20,44,2.5,4.39496612991206
51962,2,0,0,0,1,0,1,0,20,44,2.5,22.9919013920416
51963,3,0,0,0,1,0,1,0,20,44,2.5,24.1305469081922
51964,4,0,0,0,1,0,1,0,20,44,2.5,23.2762743836448
51965,5,0,0,0,1,0,1,0,20,44,2.5,24.7477561534662
51966,6,0,0,0,1,0,1,0,20,44,2.5,23.8382881808311
51967,1,0,0,0,1,0,1,0,20,44,4,36.0685763105248
51968,2,0,0,0,1,0,1,0,20,44,4,34.5221441940652
51969,3,0,0,0,1,0,1,0,20,44,4,32.4746296649447
51970,4,0,0,0,1,0,1,0,20,44,4,34.5719419011051
51971,5,0,0,0,1,0,1,0,20,44,4,34.582966847413
51972,6,0,0,0,1,0,1,0,20,44,4,33.5504442650995
51973,1,0,0,0,1,0,1,0,20,44,5.5,52.1800687094638
51974,2,0,0,0,1,0,1,0,20,44,5.5,53.8880808757005
51975,3,0,0,0,1,0,1,0,20,44,5.5,53.5767911276621
51976,4,0,0,0,1,0,1,0,20,44,5.5,53.3008863473453
51977,5,0,0,0,1,0,1,0,20,44,5.5,57.1419486651063
